Unique ID,Business Name,Type (Chain/Independent),Probability of Muslim Ownership,Category,Street,City,Zip Code,State/Region,Country,Phone Number,Website URL,Google Maps Link,Latitude,Longitude,Opening Hours,Facebook,Instagram,TikTok,Data Source
UK-SHE-003,Duke Medical Centre,Independent,,Doctors,28 Talbot Rd,Sheffield,S2 2TD,,UK,+44 114 272 2100,https://www.dukemedicalcentre.com,https://www.google.com/maps/place/Duke+Medical+Centre/data=!4m7!3m6!1s0x4879829e8e52d4c7:0xcfdaf963938d7fa0!8m2!3d53.378623!4d-1.4554398!16s%2Fg%2F1tx1sqmh!19sChIJx9RSjp6CeUgRoH-Nk2P52s8,53.378623,-1.5996354,Tue: 8:30 AM-6 PM? | Wed: 7 AM-6 PM? | Thu: 7:30 AM-12 PM? | Fri: 8:30 AM-6 PM? | Sat: Closed? | Sun: Closed? | Mon: 7 AM-6 PM?,,,,Google Maps
UK-SHE-004,Sheffield City Nhs Walk-in Centre,Independent,,Doctors,Sheffield City GP Health Centre,Sheffield,S1 3PB,Sheffield City Centre,UK,+44 114 241 2700,https://onemedicalgroup.co.uk/surgeries/sheffield-walk-in-centre,https://www.google.com/maps/place/Sheffield+City+NHS+Walk-In+Centre/data=!4m7!3m6!1s0x487978806c62b367:0xe5ad208e6d098439!8m2!3d53.382939!4d-1.4770244!16s%2Fg%2F1hc1v5n2k!19sChIJZ7NibIB4eUgROYQJbY4greU,53.3590925,-1.608724,Tue: 8 AM-10 PM? | Wed: 8 AM-10 PM? | Thu: 8 AM-10 PM? | Fri: 8 AM-10 PM? | Sat: 8 AM-10 PM? | Sun: 8 AM-10 PM? | Mon: 8 AM-10 PM?,,,,Google Maps
UK-SHE-005,Richmond Medical Centre,Independent,,Doctors,462 Richmond Rd,Sheffield,S13 8NA,,UK,+44 114 239 4411,https://www.richmondmedicalcentre.co.uk,https://www.google.com/maps/place/Richmond+Medical+Centre/data=!4m7!3m6!1s0x48799d4788e858cf:0xd8ca49d44da60c72!8m2!3d53.3613135!4d-1.4077258!16s%2Fg%2F11b7hyttjc!19sChIJz1joiEedeUgRcgymTdRJytg,53.3590925,-1.608724,Tue: 8 AM-6:30 PM? | Wed: 8 AM-6:30 PM? | Thu: 8 AM-12 PM? | Fri: 8 AM-6:30 PM? | Sat: Closed? | Sun: Closed? | Mon: 8 AM-6:30 PM?,,,,Google Maps
UK-SHE-006,Foxhill Medical Centre,Independent,,Doctors,160 Fox Hill Cres,Sheffield,S6 1GA,,UK,+44 114 232 2055,http://www.foxhillmedicalcentre.co.uk,https://www.google.com/maps/place/Foxhill+Medical+Centre/data=!4m7!3m6!1s0x4879791cb01b8b63:0xdfa422b8fade7ed5!8m2!3d53.4291029!4d-1.4996114!16s%2Fg%2F12q4q052_!19sChIJY4sbsBx5eUgR1X7e-rgipN8,53.3590925,-1.608724,Tue: 8:30 AM-6 PM? | Wed: 8:30 AM-6 PM? | Thu: 8:30 AM-4 PM? | Fri: 8:30 AM-6 PM? | Sat: Closed? | Sun: Closed? | Mon: 8:30 AM-6 PM?,,,,Google Maps
UK-SHE-007,The Avenue Medical Practice,Independent,,Doctors,The Avenue Medical Practice,Sheffield,S8 7FH,Greenhill,UK,+44 114 237 5648,http://www.theavenuemedicalpractice.co.uk,https://www.google.com/maps/place/The+Avenue+Medical+Practice/data=!4m7!3m6!1s0x487983bbb3032f4d:0x4979d3571ae7206!8m2!3d53.3254554!4d-1.4894031!16s%2Fg%2F1tfc1jt7!19sChIJTS8Ds7uDeUgRBnKucTWdlwQ,53.3590925,-1.608724,Tue: 8:15 AM-6 PM? | Wed: 8:15 AM-6 PM? | Thu: 8:15 AM-6 PM? | Fri: 8:15 AM-6 PM? | Sat: Closed? | Sun: Closed? | Mon: 8:15 AM-6 PM?,,,,Google Maps
UK-SHE-008,Walkley House Medical Centre,Independent,,Doctors,Walkley Medical Centre,Sheffield,S6 3TN,,UK,+44 114 234 3561,https://www.walkleyhouseandstannington.co.uk,https://www.google.com/maps/place/Walkley+House+Medical+Centre/data=!4m7!3m6!1s0x4879789792b36b71:0x4f680060b39862d1!8m2!3d53.3926925!4d-1.5010448!16s%2Fg%2F1wn335p5!19sChIJcWuzkpd4eUgR0WKYs2AAaE8,53.3590925,-1.608724,Tue: 8 AM-6 PM? | Wed: 8 AM-6 PM? | Thu: 8 AM-6 PM? | Fri: 8 AM-6 PM? | Sat: Closed? | Sun: Closed? | Mon: 8 AM-6 PM?,,,,Google Maps
UK-NOT-001,Regent Street Clinic Nottingham,Independent,,Doctors,2 Regent St,Nottingham,NG1 5BQ,,UK,+44 115 947 5498,https://www.regentstreetclinic.co.uk,https://www.google.com/maps/place/Regent+Street+Clinic+Nottingham/data=!4m7!3m6!1s0x4879c2298bb7cde9:0x5f960062d0a759a1!8m2!3d52.952915!4d-1.1560276!16s%2Fg%2F1tgkgtrj!19sChIJ6c23iynCeUgRoVmn0GIAll8,52.952915,-1.2281254,Tue: 9 AM-6 PM? | Wed: 8 AM-6 PM? | Thu: 8 AM-6 PM? | Fri: 8 AM-6 PM? | Sat: 8 AM-5 PM? | Sun: Closed? | Mon: 8 AM-6 PM?,,,,Google Maps
UK-NOT-002,Parliament Street Medical Centre,Independent,,Doctors,79a Upper Parliament St,Nottingham,NG1 6LD,,UK,+44 115 883 1900,https://www.parliamentstreetmc.co.uk,https://www.google.com/maps/place/Parliament+Street+Medical+Centre/data=!4m7!3m6!1s0x4879c1713d927edd:0x9e08481cfad55141!8m2!3d52.9545768!4d-1.1529276!16s%2Fg%2F11qgg9wtw9!19sChIJ3X6SPXHBeUgRQVHV-hxICJ4,52.9545768,-1.2250254,Tue: 8 AM-6:30 PM? | Wed: 8 AM-7 PM? | Thu: 7:30 AM-6:30 PM? | Fri: 7:30 AM-6:30 PM? | Sat: Closed? | Sun: Closed? | Mon: 8 AM-6:30 PM?,,,,Google Maps
UK-NOT-003,Derby Road Health Centre,Independent,,Doctors,336 Derby Rd,Nottingham,NG7 2DW,,UK,+44 115 896 5001,http://www.drhc.org.uk,https://www.google.com/maps/place/Derby+Road+Health+Centre/data=!4m7!3m6!1s0x4879c21e925bb0c1:0x4f6dd8200f544cf3!8m2!3d52.9507305!4d-1.1770378!16s%2Fg%2F1tmkkhmy!19sChIJwbBbkh7CeUgR80xUDyDYbU8,52.9507305,-1.2491356,Tue: 8 AM-6:30 PM? | Wed: 7 AM-6:30 PM? | Thu: 8 AM-6:30 PM? | Fri: 7 AM-6:30 PM? | Sat: Closed? | Sun: Closed? | Mon: 8 AM-6:30 PM?,,,,Google Maps
UK-NOT-004,Wellspring Surgery,Independent,,Doctors,2 Livingston Rd,Nottingham,NG3 3GG,,UK,+44 115 950 5907,http://www.wellspringsurgerynottingham.co.uk,https://www.google.com/maps/place/Wellspring+Surgery/data=!4m7!3m6!1s0x4879956e843b3083:0x53118c574e627391!8m2!3d52.9626019!4d-1.1363997!16s%2Fg%2F1yh9tvbr6!19sChIJgzA7hG6VeUgRkXNiTleMEVM,52.9545768,-1.2250254,Tue: 8:30 AM-6:30 PM? | Wed: 8:30 AM-6:30 PM? | Thu: 8:30 AM-6:30 PM? | Fri: 8:30 AM-6:30 PM? | Sat: Open 24 hours? | Sun: Closed? | Mon: 8:30 AM-6:30 PM?,,,,Google Maps
UK-NOT-005,The Windmill Practice,Independent,,Doctors,Windmill Practice,Nottingham,NG2 4PJ,Sneinton,UK,+44 115 883 8660,http://www.windmillpractice.nhs.uk,https://www.google.com/maps/place/The+Windmill+Practice/data=!4m7!3m6!1s0x4879c3d9b247da5f:0xd9825d75352b2f5b!8m2!3d52.9517017!4d-1.1346211!16s%2Fg%2F1tcvtcrf!19sChIJX9pHstnDeUgRWy8rNXVdgtk,52.9507305,-1.2491356,Tue: 8 AM-6 PM? | Wed: 8 AM-6 PM? | Thu: 8 AM-6 PM? | Fri: 8 AM-6 PM? | Sat: Closed? | Sun: Closed? | Mon: 8 AM-6 PM?,,,,Google Maps
UK-NOT-006,Cripps Health Centre,Independent,,Doctors,University Park,Nottingham,NG7 2QW,,UK,+44 115 822 7979,http://www.unhs.co.uk/the-university-of-nottingham-health-service.aspx,https://www.google.com/maps/place/Cripps+Health+Centre/data=!4m7!3m6!1s0x4879c208ba014129:0xcb07163a13f466f6!8m2!3d52.9431288!4d-1.1968393!16s%2Fg%2F1q5bng426!19sChIJKUEBugjCeUgR9mb0EzoWB8s,52.9507305,-1.2491356,Tue: 8 AM-6:30 PM? | Wed: 8 AM-6:30 PM? | Thu: 8 AM-6:30 PM? | Fri: 8 AM-6:30 PM? | Sat: Closed? | Sun: Closed? | Mon: 8 AM-6:30 PM?,,,,Google Maps
UK-NOT-007,St Georges Medical Practice,Independent,,Doctors,93 Musters Rd,Nottingham,NG2 7PG,,UK,+44 115 914 3200,https://www.sgmp.nhs.uk,https://www.google.com/maps/place/St+Georges+Medical+Practice/data=!4m7!3m6!1s0x4879c3b8f9623e89:0xfdda9abf5d232112!8m2!3d52.9308137!4d-1.1324129!16s%2Fg%2F1w6r7t3b!19sChIJiT5i-bjDeUgREiEjXb-a2v0,52.9308137,-1.2045107,Tue: 8 AM-6:30 PM? | Wed: 8 AM-6:30 PM? | Thu: 8 AM-6:30 PM? | Fri: 8 AM-6:30 PM? | Sat: Closed? | Sun: Closed? | Mon: 8 AM-6:30 PM?,,,,Google Maps
UK-NOT-008,Melbourne Park Medical Centre,Independent,,Doctors,Melbourne Park Medical Centre,Nottingham,NG8 5HL,Aspley,UK,+44 115 978 6114,http://www.melbourneparkmedicalcentre.co.uk,https://www.google.com/maps/place/Melbourne+Park+Medical+Centre/data=!4m7!3m6!1s0x4879c1e7542065df:0x8d3ce55bf78093d7!8m2!3d52.97575!4d-1.191868!16s%2Fg%2F1tnpkjhl!19sChIJ32UgVOfBeUgR15OA91vlPI0,52.9507305,-1.2491356,Tue: 8 AM-6:30 PM? | Wed: 8 AM-6:30 PM? | Thu: 8 AM-6:30 PM? | Fri: 8 AM-6:30 PM? | Sat: Closed? | Sun: Closed? | Mon: 8 AM-6:30 PM?,,,,Google Maps
UK-AUS-001,Newcastle Family Practice,Independent,,Doctors,203-205 Hunter St,Australia,,,UK,+61 2 4929 4181,http://www.newcastlefamilypractice.com.au,https://www.google.com/maps/place/Newcastle+Family+Practice/data=!4m7!3m6!1s0x6b7314644eba5125:0xe2309693d62684b2!8m2!3d-32.9266782!4d151.7783819!16s%2Fg%2F1vlqqcfl!19sChIJJVG6TmQUc2sRsoQm1pOWMOI,11.0388407,75.0592789,Tue: 8 AM-5 PM? | Wed: 8 AM-5 PM? | Thu: 8 AM-5 PM? | Fri: 8 AM-5 PM? | Sat: Closed? | Sun: Closed? | Mon: 8 AM-5 PM?,,,,Google Maps
UK-NEW-001,Newcastle Medical Centre,Independent,,Doctors,Hotspur Way,Newcastle upon Tyne,NE1 7XR,,UK,+44 191 232 2973,http://www.newcastlemedical.co.uk,https://www.google.com/maps/place/Newcastle+Medical+Centre/data=!4m7!3m6!1s0x487e70ca35960321:0x92de3d0f9388bd89!8m2!3d54.9749668!4d-1.6148694!16s%2Fg%2F1td6g0_k!19sChIJIQOWNcpwfkgRib2Ikw893pI,54.9749668,-75.4429944,Tue: 8 AM-6 PM? | Wed: 8 AM-6 PM? | Thu: 8 AM-6 PM? | Fri: 8 AM-6 PM? | Sat: Closed? | Sun: Closed? | Mon: 8 AM-6 PM?,,,,Google Maps
UK-AUS-002,Newcastle Medical Hub,Independent,,Doctors,182A Maitland Rd,Australia,,,UK,+61 2 4989 6999,http://newcastlemedicalhub.com.au,https://www.google.com/maps/place/Newcastle+Medical+Hub/data=!4m7!3m6!1s0x6b731517e17e11f9:0x9b281f3db9982600!8m2!3d-32.9003976!4d151.7401174!16s%2Fg%2F11s9z13hzf!19sChIJ-RF-4RcVc2sRACaYuT0fKJs,11.0388407,75.0592789,Tue: 8:30 AM-5 PM? | Wed: 8:30 AM-5 PM? | Thu: 8:30 AM-5 PM? | Fri: 8:30 AM-5 PM? | Sat: 9 AM-1 PM? | Sun: Closed? | Mon: 8:30 AM-5 PM?,,,,Google Maps
UK-NEW-002,Private Medical Clinic Newcastle | Private Gp,Independent,,Doctors,The Osborne Clinic,Newcastle upon Tyne,NE2 1JQ,Jesmond,UK,+44 191 694 1087,https://www.privatemedicalclinic.com/private-gp/newcastle?utm_source=google&utm_medium=gmb&utm_campaign=private_gp_newcastle&utm_content=website_button,https://www.google.com/maps/place/Private+Medical+Clinic+Newcastle+%7C+Private+GP/data=!4m7!3m6!1s0x487e71d810497669:0x3351bcf0848a1d1!8m2!3d54.9879392!4d-1.601422!16s%2Fg%2F11y3qxwmqc!19sChIJaXZJENhxfkgR0aFICM8bNQM,54.9879392,-75.429547,Open · Closes 7 PM,,,,Google Maps
UK-NEW-003,Saville Medical Group (city Centre),Independent,,Doctors,7 Saville Pl,Newcastle upon Tyne,NE1 8DQ,,UK,+44 191 232 4274,https://savillemed.co.uk,https://www.google.com/maps/place/Saville+Medical+Group+%28City+Centre%29/data=!4m7!3m6!1s0x487e70c8d95b627d:0xcb12f9e16fcfd6ba!8m2!3d54.9761489!4d-1.6093437!16s%2Fg%2F12hmns4l3!19sChIJfWJb2chwfkgRutbPb-H5Ess,54.9879392,-75.429547,Tue: 7 AM-6:30 PM? | Wed: 7 AM-6:30 PM? | Thu: 7 AM-5 PM? | Fri: 7 AM-6:30 PM? | Sat: Closed? | Sun: Closed? | Mon: 7 AM-8 PM?,,,,Google Maps
UK-NEW-004,Dr S Shek - Newcastle Medical Centre,Independent,,Doctors,Hotspur Way,Newcastle upon Tyne,NE1 7XR,,UK,+44 191 232 2973,https://newcastlemedical.co.uk/our-staff,https://www.google.com/maps/place/Dr+S+Shek+-+Newcastle+Medical+Centre/data=!4m7!3m6!1s0x487e70ca4b000001:0xce9982cfc4eb1b0!8m2!3d54.9750921!4d-1.6153845!16s%2Fg%2F11k5ls007b!19sChIJAQAAS8pwfkgRsLFO_CyY6Qw,54.9879392,-75.429547,,,,,Google Maps
UK-AUS-003,Marketown Health - General Practice,Independent,,Doctors,Marketown Shopping Centre s02,Australia,,Newcastle West NSW 2302,UK,+61 2 4929 5691,http://www.marketownhealth.com.au,https://www.google.com/maps/place/Marketown+Health+-+General+Practice/data=!4m7!3m6!1s0x6b7314445c555555:0x46d35b0fa9eaab91!8m2!3d-32.9288988!4d151.763236!16s%2Fg%2F11g6nvqp0l!19sChIJVVVVXEQUc2sRkavqqQ9b00Y,-32.9288988,77.935111,Tue: 8 AM-5 PM? | Wed: 8 AM-5 PM? | Thu: 8 AM-5 PM? | Fri: 8 AM-5 PM? | Sat: Closed? | Sun: Closed? | Mon: 8 AM-5 PM?,,,,Google Maps
UK-AUS-004,Zion Medical Centre Newcastle Doctor,Independent,,Doctors,1/802 Hunter St,Australia,,,UK,+61 2 4015 7400,http://www.zionmedicalcentre.com.au,https://www.google.com/maps/place/Zion+Medical+Centre+Newcastle+Doctor/data=!4m7!3m6!1s0x6b7346bc7b0f26a5:0xe8de8b0e40e6d1b5!8m2!3d-32.9254779!4d151.7602869!16s%2Fg%2F11b7q4xv_7!19sChIJpSYPe7xGc2sRtdHmQA6L3ug,-32.9288988,77.935111,Tue: 9 AM-5 PM? | Wed: Closed? | Thu: 9 AM-5 PM? | Fri: Closed? | Sat: Closed? | Sun: Closed? | Mon: Closed?,,,,Google Maps
UK-AUS-005,Heal Specialist Urgent Care,Independent,,Doctors,Corner Union &,Australia,,Newcastle West NSW 2302,UK,,http://www.healurgentcare.com.au,https://www.google.com/maps/place/Heal+Specialist+Urgent+Care/data=!4m7!3m6!1s0x414298a9854271ad:0xf3b44be8c97cb2c8!8m2!3d-32.9314404!4d151.7651454!16s%2Fg%2F11q9m8mb6j!19sChIJrXFChamYQkERyLJ8yehLtPM,-32.9288988,77.935111,Tue: 8 AM-8 PM? | Wed: 8 AM-8 PM? | Thu: 8 AM-8 PM? | Fri: 8 AM-8 PM? | Sat: 8 AM-8 PM? | Sun: 8 AM-8 PM? | Mon: 8 AM-8 PM?,,,,Google Maps
UK-AUS-006,Newcastle Medical Family Doctors,Independent,,Doctors,720 Main Rd,Australia,,,UK,+61 2 4954 3222,https://www.newcastlemedical.com.au,https://www.google.com/maps/place/Newcastle+Medical+Family+Doctors/data=!4m7!3m6!1s0x6b733c1db809570d:0x94f2e885913a5bad!8m2!3d-32.9242581!4d151.6215528!16s%2Fg%2F11df80w__x!19sChIJDVcJuB08c2sRrVs6kYXo8pQ,-32.9288988,77.935111,Tue: 8 AM-6 PM? | Wed: 8 AM-6 PM? | Thu: 8 AM-6 PM? | Fri: 8 AM-6 PM? | Sat: Closed? | Sun: Closed? | Mon: 8 AM-6 PM?,,,,Google Maps
UK-NEW-005,Dr N Lloyd-jones - The Newcastle Medical Centre,Independent,,Doctors,Hotspur Way,Newcastle upon Tyne,NE1 7XR,,UK,+44 191 232 2973,,https://www.google.com/maps/place/Dr+N+Lloyd-jones+-+The+Newcastle+Medical+Centre/data=!4m7!3m6!1s0x487e70ca4b000001:0x1ca0706815672c22!8m2!3d54.9750921!4d-1.6153845!16s%2Fg%2F11d_tt9331!19sChIJAQAAS8pwfkgRIixnFWhwoBw,54.9750921,-75.4435095,,,,,Google Maps
UK-NEW-006,Avenue Medical Practice,Independent,,Doctors,5 Osborne Ave,Newcastle upon Tyne,NE2 1PQ,,UK,+44 191 281 0041,http://www.avenuemedicalpractice.co.uk,https://www.google.com/maps/place/Avenue+Medical+Practice/data=!4m7!3m6!1s0x487e70da36c6cb6b:0xa3c9c2ba39cf00cc!8m2!3d54.9880236!4d-1.6045368!16s%2Fg%2F1tdqn6pq!19sChIJa8vGNtpwfkgRzADPObrCyaM,54.9750921,-75.4435095,Tue: 8 AM-6 PM? | Wed: 8 AM-6 PM? | Thu: 8 AM-6 PM? | Fri: 8 AM-6 PM? | Sat: Closed? | Sun: Closed? | Mon: 8 AM-6 PM?,,,,Google Maps
UK-NEW-007,Dr H R Whiteman,Independent,,Doctors,501 Westgate Rd,Newcastle upon Tyne,NE4 5NH,,UK,+44 191 226 0226,http://www.prospectmedicalgroup.nhs.uk,https://www.google.com/maps/place/Dr+H+R+Whiteman/data=!4m7!3m6!1s0x487e773fc63f5521:0xe26daba17eb9b349!8m2!3d54.9741052!4d-1.6460557!16s%2Fg%2F11h1d56hb!19sChIJIVU_xj93fkgRSbO5fqGrbeI,54.9750921,-75.4435095,,,,,Google Maps
UK-NEW-008,Thornfield Medical Group,Independent,,Doctors,B1600,Newcastle upon Tyne,NE2 1AL,,UK,+44 191 275 5740,https://thornfieldmedicalgroup.org.uk,https://www.google.com/maps/place/Thornfield+Medical+Group/data=!4m7!3m6!1s0x487e70c15a586797:0xbf6eac535a21318!8m2!3d54.9778435!4d-1.599251!16s%2Fg%2F11b_3d024w!19sChIJl2dYWsFwfkgRGBOiNcXq9gs,54.9750921,-75.4435095,Tue: 8 AM-6:30 PM? | Wed: 8 AM-6:30 PM? | Thu: 8 AM-6:30 PM? | Fri: 8 AM-6:30 PM? | Sat: Closed? | Sun: Closed? | Mon: 8 AM-6:30 PM?,,,,Google Maps
UK-COV-001,St George's Road Surgery,Independent,,Doctors,102 St George's Rd,Coventry,CV1 2DL,,UK,+44 24 7655 2531,https://www.gpcoventry.co.uk,https://www.google.com/maps/place/St+George%27s+Road+Surgery/data=!4m7!3m6!1s0x48774bcf7a4fb6ad:0xec96a3b3b90ace1d!8m2!3d52.4046722!4d-1.4909341!16s%2Fg%2F1hc45lnp6!19sChIJrbZPes9Ld0gRHc4KubOjluw,52.4046722,-1.5630319,Tue: 8 AM-6:30 PM? | Wed: 8 AM-6:30 PM? | Thu: 8 AM-6:30 PM? | Fri: 8 AM-6:30 PM? | Sat: Closed? | Sun: Closed? | Mon: 8 AM-6:30 PM?,,,,Google Maps
UK-COV-002,Coventrygp,Independent,,Doctors,Jubilee Cres,Coventry,CV6 3FA,,UK,+44 24 7659 6060,http://www.coventrygp.com,https://www.google.com/maps/place/CoventryGP/data=!4m7!3m6!1s0x48774b84273c602b:0xcba21973d4482de6!8m2!3d52.4313558!4d-1.5178794!16s%2Fg%2F1tf3b0zh!19sChIJK2A8J4RLd0gR5i1I1HMZoss,52.4313558,-1.5899772,Tue: 8 AM-6:30 PM? | Wed: 8 AM-6:30 PM? | Thu: 8 AM-6:30 PM? | Fri: 8 AM-6:30 PM? | Sat: Closed? | Sun: Closed? | Mon: 8 AM-6:30 PM?,,,,Google Maps
UK-COV-003,Moseley Avenue Surgery,Independent,,Doctors,109 Moseley Ave,Coventry,CV6 1HS,,UK,+44 24 7659 2201,https://www.moseleyavenuesurgery.nhs.uk,https://www.google.com/maps/place/Moseley+Avenue+Surgery/data=!4m7!3m6!1s0x48774b9e1da5fb67:0x174f5cadadf665c9!8m2!3d52.4186029!4d-1.5253687!16s%2Fg%2F1hc0t_c1v!19sChIJZ_ulHZ5Ld0gRyWX2ra1cTxc,52.4046722,-1.5630319,Tue: 8 AM-5:30 PM? | Wed: 8 AM-5:30 PM? | Thu: 8 AM-5:30 PM? | Fri: 8 AM-5:30 PM? | Sat: Closed? | Sun: Closed? | Mon: 8 AM-5:30 PM?,,,,Google Maps
UK-COV-004,Engleton House Surgery,Independent,,Doctors,Engleton House,Coventry,CV6 3HZ,,UK,+44 24 7659 2012,http://www.engletonhousesurgery.nhs.uk,https://www.google.com/maps/place/Engleton+House+Surgery/data=!4m7!3m6!1s0x48774b9cfec68801:0x2435a085dfb6338b!8m2!3d52.4237685!4d-1.5221949!16s%2Fg%2F1wyc3v9r!19sChIJAYjG_pxLd0gRizO234WgNSQ,52.4046722,-1.5630319,Tue: 8 AM-6:30 PM? | Wed: 8 AM-6:30 PM? | Thu: 8 AM-6:30 PM? | Fri: 8 AM-6:30 PM? | Sat: Closed? | Sun: Closed? | Mon: 8 AM-6:30 PM?,,,,Google Maps
UK-COV-005,Priory Gate Practice,Independent,,Doctors,2 Stoney Stanton Rd,Coventry,CV1 4FS,,UK,+44 24 7526 1333,https://www.coventrydoctors.com,https://www.google.com/maps/place/Priory+Gate+Practice/data=!4m7!3m6!1s0x48774bae3bcf276d:0x82433618ff781394!8m2!3d52.4145382!4d-1.5052101!16s%2Fg%2F1hc82cwtx!19sChIJbSfPO65Ld0gRlBN4_xg2Q4I,52.4046722,-1.5630319,Open · Closes 6:30 PM,,,,Google Maps
UK-COV-006,Broad Street Surgery- Drs Sihota Nahl & Dosanjh,Independent,,Doctors,Broad Street Health Centre,Coventry,CV6 5BG,,UK,+44 24 7668 2486,http://www.coventrygp.com,https://www.google.com/maps/place/Broad+Street+Surgery-+Drs+Sihota+Nahl+%26+Dosanjh/data=!4m7!3m6!1s0x48774bf204e2757f:0xf10c265b62467dc!8m2!3d52.4266211!4d-1.4940587!16s%2Fg%2F1hc10l765!19sChIJf3XiBPJLd0gR3GcktmXCEA8,52.4046722,-1.5630319,Tue: 8:30 AM-6 PM? | Wed: 8:30 AM-6 PM? | Thu: 8:30 AM-1 PM? | Fri: 8:30 AM-6 PM? | Sat: 9 AM-1 PM? | Sun: Closed? | Mon: 8:30 AM-6 PM?,,,,Google Maps
UK-COV-007,Forum Health Centre,Independent,,Doctors,1a Farren Rd,Coventry,CV2 5EP,,UK,+44 24 7626 6370,https://www.forumhealthcentre.nhs.uk,https://www.google.com/maps/place/Forum+Health+Centre/data=!4m7!3m6!1s0x4877494277795c1d:0x6891e290f37fcddf!8m2!3d52.4167112!4d-1.4591155!16s%2Fg%2F1hc8xsm0g!19sChIJHVx5d0JJd0gR381_85DikWg,52.4046722,-1.5630319,Tue: 8 AM-6:30 PM? | Wed: 8 AM-6:30 PM? | Thu: 8 AM-6:30 PM? | Fri: 8 AM-6:30 PM? | Sat: 8-11 AM? | Sun: Closed? | Mon: 8 AM-6:30 PM?,,,,Google Maps
UK-DER-001,The Vernon Street Medical Centre,Independent,,Doctors,13 Vernon St,Derby,DE1 1FW,,UK,+44 1332 332812,http://www.vernonstreetandthelanes.co.uk,https://www.google.com/maps/place/The+Vernon+Street+Medical+Centre/data=!4m7!3m6!1s0x4879f1375459b789:0xd3bd5b0fa0e3cfde!8m2!3d52.924055!4d-1.490475!16s%2Fg%2F1hc3n0jn2!19sChIJibdZVDfxeUgR3s_joA9bvdM,52.924055,-1.5625728,Tue: 8:30 AM-6:30 PM? | Wed: 8:30 AM-6:30 PM? | Thu: 8:30 AM-6:30 PM? | Fri: 8:30 AM-6:30 PM? | Sat: Closed? | Sun: Closed? | Mon: 8:30 AM-6:30 PM?,,,,Google Maps
UK-DER-002,Derby Family Medical Centre,Independent,,Doctors,1 Hastings St,Derby,DE23 6QQ,,UK,+44 1332 773243,http://www.derbyfamilymedicalcentre.co.uk/staff1.aspx,https://www.google.com/maps/place/Derby+Family+Medical+Centre/data=!4m7!3m6!1s0x4879f0dbb6264b2d:0x5ca3d62c8ceb149b!8m2!3d52.9067653!4d-1.4818506!16s%2Fg%2F1w0q_fnn!19sChIJLUsmttvweUgRmxTrjCzWo1w,52.924055,-1.5625728,Tue: 8 AM-8 PM? | Wed: 8 AM-6:30 PM? | Thu: 8 AM-6:30 PM? | Fri: 8 AM-6:30 PM? | Sat: Closed? | Sun: Closed? | Mon: 8 AM-6:30 PM?,,,,Google Maps
UK-DER-003,Regent Street Clinic Derby,Independent,,Doctors,155 Uttoxeter New Rd,Derby,DE22 3NP,,UK,+44 1332 332530,https://www.regentstreetclinic.co.uk,https://www.google.com/maps/place/Regent+Street+Clinic+Derby/data=!4m7!3m6!1s0x4879f13cd3cc1389:0x6604c162ad9c5b4f!8m2!3d52.9190739!4d-1.495321!16s%2Fg%2F11sd72tzr2!19sChIJiRPM0zzxeUgRT1ucrWLBBGY,52.924055,-1.5625728,Tue: 9 AM-5 PM? | Wed: 9 AM-6 PM? | Thu: 9 AM-6 PM? | Fri: 9 AM-6 PM? | Sat: 9 AM-5 PM? | Sun: Closed? | Mon: 9 AM-6 PM?,,,,Google Maps
UK-DER-004,The Osmaston Surgery,Independent,,Doctors,212 Osmaston Rd,Derby,DE23 8JX,,UK,+44 1332 346433,http://www.osmastonsurgery.co.uk,https://www.google.com/maps/place/The+Osmaston+Surgery/data=!4m7!3m6!1s0x4879f11c4e055cc5:0xf3871cabf334e18d!8m2!3d52.9114949!4d-1.468392!16s%2Fg%2F1vknnxl_!19sChIJxVwFThzxeUgRjeE086sch_M,52.924055,-1.5625728,Tue: 8 AM-6:30 PM? | Wed: 8 AM-6:30 PM? | Thu: 8 AM-6:30 PM? | Fri: 8 AM-6:30 PM? | Sat: Closed? | Sun: Closed? | Mon: 8 AM-6:30 PM?,,,,Google Maps
UK-DER-005,Macklin Street Surgery,Independent,,Doctors,Doctors Surgery,Derby,DE1 1JX,,UK,+44 1332 340381,https://www.macklinstreetsurgery.co.uk,https://www.google.com/maps/place/Macklin+Street+Surgery/data=!4m7!3m6!1s0x4879f13cf44d6311:0xbe6d3b8f3eae42d6!8m2!3d52.9211291!4d-1.4817072!16s%2Fg%2F11c6qpgs5c!19sChIJEWNN9DzxeUgR1kKuPo87bb4,52.924055,-1.5625728,Tue: 8 AM-6:30 PM? | Wed: 8 AM-6:30 PM? | Thu: 8 AM-6:30 PM? | Fri: 8 AM-6:30 PM? | Sat: Closed? | Sun: Closed? | Mon: 8 AM-6:30 PM?,,,,Google Maps
